562,1007,6.5534
1026,2013,6.7212
1431,3002,6.7596
1831,4001,6.7439
2157,5008,6.7904
2478,6006,6.864
2788,7001,6.9107
3026,8014,6.9455
3277,9003,7.0009
3507,10000,7.0157
3761,11002,7.0266
4051,12005,7.0427
4280,13008,7.0621
4452,14006,7.0636
4672,15013,7.092
4858,16000,7.1025
5088,17007,7.1221
5323,18008,7.1296
5512,19004,7.1332
5690,20005,7.1411
5846,21002,7.1456
5989,22012,7.1541
6156,23018,7.1644
6343,24009,7.1714
6504,25014,7.1774
6643,26008,7.1882
6802,27014,7.1994
6960,28012,7.2027
7121,29005,7.2123
7318,30003,7.2186
7468,31015,7.2231
7598,32000,7.2352
7731,33011,7.2458
7918,34011,7.2487
8065,35003,7.2492
8204,36009,7.258
8343,37004,7.2678
8506,38019,7.275
8636,39011,7.2763
8789,40013,7.2842
8947,41001,7.29
9081,42002,7.2941
9207,43006,7.2983
9351,44011,7.302
9512,45002,7.3116
9656,46003,7.3111
9777,47003,7.31
9893,48001,7.3108
9999,49008,7.3168
10115,50007,7.3166
10240,51012,7.3142
10369,52000,7.3188
10480,53000,7.3229
10618,54009,7.3323
10744,55000,7.3369
10884,56013,7.3395
10981,57008,7.3456
11086,58005,7.3511
11194,59010,7.358
11298,60006,7.364
11449,61006,7.3693
11566,62005,7.367
11673,63012,7.37
11783,64012,7.3688
11878,65009,7.3688
12007,66011,7.371
12127,67007,7.374
12232,68002,7.377
12352,69003,7.3788
12462,70011,7.3836
12572,71004,7.391
12688,72007,7.3958
12802,73007,7.3953
12920,74001,7.3979
13034,75004,7.399
13118,76013,7.4007
13228,77001,7.4048
13363,78002,7.4071
13456,79004,7.4072
13598,80016,7.409
13699,81002,7.4107
13813,82011,7.4135
13915,83005,7.416
14027,84007,7.4175
14113,85000,7.4209
14213,86002,7.4219
14329,87014,7.4219
14434,88017,7.4272
14531,89007,7.43
14640,90006,7.4296
14746,91003,7.4328
14854,92012,7.4323
14953,93006,7.4341
15040,94006,7.4359
15158,95001,7.4367
15243,96012,7.4377
15336,97018,7.4385
15432,98008,7.4389
15528,99004,7.4456
15606,100010,7.4439
15699,101003,7.4465
15819,102007,7.4515
15927,103015,7.4526
16012,104003,7.4549
16101,105001,7.4559
16187,106004,7.4592
16286,107006,7.4627
16391,108002,7.4628
16467,109013,7.4614
16564,110000,7.466
16673,111011,7.4659
16775,112006,7.4658
16856,113028,7.4684
16938,114001,7.4707
17043,115003,7.4728
17144,116011,7.4738
17232,117006,7.4742
17330,118002,7.4756
17404,119016,7.4777
17490,120003,7.479
17586,121003,7.4811
17663,122006,7.4823
17764,123013,7.484
17853,124003,7.4848
17958,125002,7.4856
18040,126007,7.4869
18139,127004,7.4881
18247,128000,7.4889
18344,129012,7.4925
18433,130009,7.4917
18509,131010,7.4958
18593,132012,7.497
18669,133003,7.4975
18727,134002,7.4974
18801,135022,7.4988
18888,136003,7.5022
18970,137005,7.5047
19055,138010,7.5061
19127,139021,7.508
19192,140014,7.5081
19268,141002,7.5089
19359,142010,7.513
19441,143004,7.5124
19529,144006,7.5156
19593,145010,7.5171
19659,146001,7.5194
19761,147007,7.5214
19832,148016,7.5226
19904,149001,7.5231
19984,150004,7.5252
20064,151001,7.5273
20145,152018,7.5272
20219,153001,7.527
20278,154002,7.5271
20364,155004,7.5293
20435,156001,7.5309
20519,157003,7.5325
20599,158007,7.5346
20688,159014,7.5354
20763,160011,7.5368
20825,161001,7.5373
20898,162009,7.5399
20954,163000,7.5403
21016,164012,7.5417
21074,165008,7.5413
21144,166007,7.5411
21222,167000,7.5425
21297,168002,7.5433
21379,169005,7.5443
21441,170006,7.5441
21503,171000,7.5452
21586,172009,7.5464
21671,173012,7.5461
21748,174006,7.5448
21805,175014,7.5465
21878,176007,7.5474
21950,177015,7.5478
22021,178003,7.5484
22097,179004,7.5506
22177,180005,7.555
22257,181010,7.5538
22330,182003,7.5549
22427,183005,7.5549
22480,184003,7.556
22550,185011,7.5554
22619,186003,7.5563
22705,187009,7.5583
22770,188019,7.5585
22828,189010,7.5591
22917,190001,7.5607
22998,191003,7.5631
23065,192001,7.5626
23135,193006,7.5648
23207,194004,7.5673
23275,195004,7.5696
23337,196005,7.5711
23396,197016,7.5713
23469,198001,7.5718
23543,199008,7.5732
23598,200009,7.5754
23646,201005,7.576
23700,202002,7.576
23773,203008,7.5771
23850,204009,7.579
23911,205003,7.5791
23992,206013,7.5809
24052,207023,7.5815
24127,208005,7.5815
24196,209010,7.5832
24255,210010,7.5843
24326,211004,7.5864
24411,212006,7.5859
24479,213015,7.5863
24555,214005,7.5876
24619,215009,7.588
24685,216007,7.5884
24772,217009,7.5901
24836,218002,7.5906
24903,219001,7.5915
24974,220012,7.5916
25023,221002,7.5923
25073,222001,7.5943
25147,223002,7.5955
25216,224008,7.5975
25276,225003,7.599
