532,1010,6.5075
975,2007,6.7159
1357,3005,6.773
1694,4001,6.8247
2048,5024,6.876
2381,6047,6.9076
2721,7009,6.9552
3041,8016,6.9895
3321,9000,7.0659
3559,10027,7.0756
3769,11001,7.0889
4014,12000,7.0987
4267,13004,7.1123
4495,14023,7.1177
4720,15004,7.128
4903,16029,7.1285
5085,17017,7.1406
5319,18019,7.1613
5512,19003,7.1787
5696,20010,7.1861
5858,21004,7.1955
6053,22001,7.2052
6223,23013,7.2219
6417,24000,7.2325
6550,25014,7.2382
6728,26022,7.2449
6878,27000,7.2448
7057,28000,7.2497
7236,29005,7.2631
7353,30010,7.269
7517,31011,7.2831
7664,32012,7.282
7809,33000,7.2808
7936,34015,7.278
8071,35009,7.2821
8207,36005,7.2882
8348,37006,7.2883
8493,38013,7.2982
8628,39033,7.3012
8759,40009,7.3052
8888,41010,7.3082
9012,42006,7.3144
9143,43009,7.3227
9278,44014,7.3278
9402,45021,7.3317
9537,46013,7.3401
9676,47014,7.347
9838,48008,7.3508
9984,49024,7.3576
10107,50004,7.3614
10273,51014,7.3678
10433,52013,7.3634
10568,53019,7.3668
10731,54005,7.3639
10876,55002,7.3616
11008,56016,7.3636
11139,57039,7.363
11248,58008,7.3618
11393,59010,7.3634
11503,60004,7.3643
11623,61007,7.3669
11740,62000,7.3692
11862,63033,7.3743
11991,64006,7.376
12121,65004,7.3791
12213,66008,7.3781
12319,67020,7.3787
12449,68008,7.3836
12542,69031,7.3901
12684,70001,7.3929
12798,71006,7.3976
12920,72006,7.395
13038,73004,7.3997
13157,74000,7.399
13235,75005,7.3976
13365,76018,7.4016
13474,77009,7.4029
13591,78009,7.4071
13679,79005,7.4077
13786,80021,7.4109
13903,81015,7.4124
14015,82012,7.4142
14108,83016,7.4229
14197,84023,7.424
14295,85004,7.4256
14403,86003,7.4268
14495,87001,7.4279
14611,88005,7.4302
14726,89006,7.427
14818,90014,7.431
14939,91026,7.4346
15034,92006,7.4346
15119,93000,7.4388
15212,94016,7.4422
15296,95002,7.4451
15412,96007,7.4461
15514,97011,7.4508
15605,98003,7.4515
15713,99012,7.4526
15809,100011,7.453
15902,101009,7.454
15984,102018,7.4572
16070,103000,7.46
16162,104005,7.4616
16241,105021,7.4622
16332,106010,7.4674
16411,107014,7.4689
16498,108003,7.4716
16601,109002,7.4739
16671,110001,7.4712
16767,111004,7.4685
16842,112023,7.4713
16953,113021,7.4738
17023,114007,7.4746
17115,115008,7.4766
17204,116032,7.4763
17277,117004,7.4784
17338,118005,7.4799
17454,119013,7.4805
17527,120025,7.4798
17621,121011,7.4815
17702,122014,7.4848
17782,123012,7.4856
17894,124024,7.4848
17966,125009,7.4863
18039,126006,7.4863
18137,127015,7.4859
18215,128018,7.487
18287,129012,7.4858
18359,130001,7.4873
18457,131009,7.4878
18570,132009,7.4901
18633,133007,7.4908
18721,134000,7.4933
18799,135001,7.4947
18893,136014,7.4962
18961,137022,7.4972
19035,138006,7.4992
19106,139005,7.4994
19183,140005,7.4988
19259,141020,7.5006
19342,142007,7.4994
19410,143010,7.4993
19514,144001,7.4988
19595,145003,7.4982
19698,146016,7.4981
19772,147003,7.4981
19823,148004,7.4984
19877,149005,7.5001
19960,150033,7.5021
20065,151008,7.5027
20141,152010,7.504
20213,153011,7.5052
20306,154011,7.5067
20382,155005,7.5073
20480,156010,7.5088
20548,157007,7.5108
20634,158017,7.5112
20701,159003,7.5131
20792,160012,7.5135
20876,161018,7.5181
20958,162002,7.521
21030,163012,7.5221
21085,164013,7.5209
21146,165006,7.5214
21224,166015,7.5212
21312,167002,7.5211
21383,168004,7.5218
21452,169017,7.522
21527,170033,7.5237
21596,171009,7.5265
21653,172000,7.5269
21733,173010,7.5274
21809,174012,7.5291
21877,175003,7.5308
21944,176024,7.5324
21996,177002,7.5324
22067,178001,7.5348
22143,179004,7.5361
22189,180005,7.5369
22268,181003,7.5369
22336,182038,7.5378
22405,183001,7.5387
22489,184001,7.5397
22554,185006,7.5414
22621,186012,7.5425
22686,187019,7.5445
22756,188011,7.5458
22807,189003,7.5468
22899,190010,7.5472
22968,191008,7.5479
23041,192018,7.5483
23113,193003,7.549
23184,194008,7.5472
23235,195004,7.5481
23299,196012,7.5492
23360,197003,7.5492
23420,198018,7.5509
23489,199002,7.5497
23549,200001,7.5498
23625,201004,7.5516
23675,202003,7.5517
23754,203015,7.5507
23813,204024,7.5525
23885,205008,7.5539
23963,206015,7.5552
24019,207001,7.5561
24104,208013,7.556
24166,209012,7.5553
24221,210003,7.5565
24270,211003,7.5574
24350,212000,7.5566
24408,213020,7.5583
24467,214010,7.5571
24535,215007,7.5584
24599,216000,7.5575
24673,217005,7.5578
24727,218000,7.5602
24796,219007,7.5599
24845,220007,7.5628
24904,221012,7.5639
24968,222001,7.5637
25029,223003,7.5651
25089,224001,7.5657
25157,225016,7.5657
25224,226005,7.5661
25287,227004,7.5654
25360,228011,7.5648
25432,229012,7.5655
25476,230005,7.5664
25521,231007,7.5671
25566,232011,7.5668
25646,233014,7.5667
25692,234012,7.5681
25752,235012,7.5676
25814,236005,7.5678
25891,237012,7.5675
25950,238000,7.5699
26004,239006,7.5696
26073,240011,7.5693
26134,241013,7.5709
26207,242030,7.5714
26275,243015,7.5725
26319,244005,7.574
26389,245007,7.5752
26455,246001,7.5752
26512,247008,7.5762
26559,248000,7.5762
26613,249002,7.5758
26665,250016,7.5769
26729,251000,7.5764
26783,252012,7.577
26835,253017,7.5779
26889,254015,7.5783
26931,255022,7.5787
26977,256000,7.5792
27039,257011,7.5799
27095,258006,7.5787
27144,259013,7.5788
27197,260005,7.5793
27258,261004,7.5776
27307,262009,7.578
27350,263010,7.5788
27409,264004,7.5785
27458,265001,7.5788
27510,266002,7.5797
27556,267004,7.5787
27602,268000,7.5777
27661,269000,7.5788
27709,270009,7.5782
27770,271020,7.5788
27836,272029,7.5801
27887,273007,7.5801
27967,274031,7.5814
28032,275003,7.5816
28074,276009,7.5808
28117,277005,7.5811
28169,278006,7.5829
28228,279000,7.5817
28290,280018,7.5821
28349,281018,7.5836
28406,282008,7.5837
28457,283007,7.585
28511,284001,7.5853
28565,285014,7.5842
28609,286000,7.5848
28666,287004,7.5851
28711,288008,7.5861
28760,289001,7.5877
28813,290013,7.5881
28879,291007,7.5886
28934,292009,7.588
