1
1
1
1
1
1
2
2
2
3
3
4
4
5
5
6
7
7
8
9
9
10
11
12
14
15
17
18
21
23
26
29
32
36
41
47
54
63
73
85
98
113
129
147
167
189
213
239
268
299
334
373
415
460
510
563
620
682
749
822
900
983
1073
1171
1275
1389
1512
1643
1785
1937
2101
2279
2470
2677
2903
3149
3417
3710
4031
4383
4767
5191
5663
6189
6768
7419
8161
9000
9949
11043
12345
13857
15603
17791
20408
23691
27401
33965
40530
