634,1048,6.4038
1052,2010,6.577
1437,3000,6.6409
1807,4002,6.7371
2154,5007,6.779
2433,6012,6.8619
2726,7000,6.8899
3024,8013,6.9289
3287,9049,6.9702
3536,10004,6.9943
3755,11003,7.0184
3999,12010,7.0418
4235,13002,7.0652
4462,14002,7.0746
4700,15008,7.0955
4940,16010,7.1121
5165,17000,7.1299
5349,18007,7.1468
5543,19010,7.1781
5754,20005,7.196
5938,21005,7.21
6095,22002,7.2194
6267,23008,7.2346
6411,24000,7.2452
6619,25000,7.2469
6779,26002,7.2573
6933,27000,7.2753
7102,28077,7.2887
7268,29000,7.3046
7441,30000,7.3108
7645,31051,7.308
7813,32008,7.3231
7951,33008,7.3256
8096,34002,7.3323
8249,35013,7.3405
8398,36001,7.3469
8543,37024,7.3562
8668,38028,7.3666
8800,39006,7.3673
8955,40008,7.3675
9075,41007,7.3718
9236,42007,7.3754
9392,43005,7.3768
9520,44010,7.3819
9661,45007,7.3864
9807,46024,7.3958
9915,47024,7.4027
10052,48022,7.4074
10146,49043,7.4088
10265,50021,7.4077
10397,51012,7.4175
10506,52006,7.4198
10653,53027,7.4147
10770,54019,7.4202
10888,55003,7.4249
10989,56009,7.4306
11103,57016,7.4374
11222,58010,7.439
11338,59015,7.4445
11447,60006,7.4476
11552,61002,7.4528
11667,62050,7.4527
11760,63008,7.4593
11896,64007,7.4662
12002,65008,7.4708
12132,66001,7.4677
12247,67022,7.4688
12345,68017,7.4708
12461,69007,7.4749
12560,70007,7.4798
12668,71021,7.482
12784,72051,7.4826
12888,73017,7.486
12992,74003,7.4917
13123,75009,7.4946
13230,76000,7.4943
13349,77006,7.4955
13439,78002,7.5009
13534,79004,7.5064
13660,80000,7.5072
13743,81003,7.51
13854,82002,7.5073
13960,83007,7.5079
14084,84041,7.5087
14171,85006,7.5101
14280,86005,7.5107
14355,87004,7.5087
14476,88066,7.5114
14564,89004,7.5163
14668,90016,7.5185
14753,91004,7.521
14834,92005,7.5239
14930,93006,7.525
15018,94001,7.5237
15105,95000,7.5246
15196,96021,7.5266
15296,97031,7.5264
15393,98004,7.5279
15490,99013,7.527
15582,100009,7.528
15690,101023,7.5279
15773,102003,7.5311
15858,103000,7.5334
15944,104009,7.5346
16049,105043,7.5347
16152,106004,7.5352
16220,107018,7.5379
16334,108064,7.5407
16416,109001,7.5411
16493,110002,7.5394
16584,111002,7.5421
16681,112013,7.5424
16787,113005,7.5444
16873,114009,7.5474
16954,115006,7.549
17031,116023,7.5534
17097,117028,7.5558
17161,118007,7.5567
17242,119043,7.5569
17321,120019,7.5583
17390,121002,7.5606
17462,122002,7.5639
17564,123000,7.5693
17638,124003,7.571
17733,125007,7.5722
17833,126004,7.5739
17907,127008,7.5749
17979,128009,7.5782
18054,129024,7.5801
18144,130019,7.5779
18213,131032,7.579
18302,132001,7.5815
18366,133005,7.5828
18445,134008,7.5837
18528,135007,7.5833
18591,136026,7.5835
18655,137008,7.5828
18726,138007,7.5857
18794,139008,7.5882
18873,140007,7.5902
18951,141005,7.5932
19021,142008,7.592
