1
1
1
1
1
1
2
2
3
3
4
4
5
5
6
7
8
9
10
11
13
15
16
19
21
25
28
32
36
42
47
53
60
68
77
87
99
112
126
141
157
175
193
214
235
259
285
313
344
377
412
450
490
533
579
629
681
738
798
862
930
1003
1080
1162
1250
1344
1444
1550
1665
1787
1915
2056
2205
2365
2539
2721
2925
3138
3374
3629
3891
4210
4528
4847
5271
5696
6120
6632
7269
7906
8542
9179
10193
11467
12740
14013
15287
16560
17834
