André, 284
problemen, 316
winst, 281
Politie, 313
sociale, 281
personeel, 313
weinig, 278
kon, 277
Nederlands, 277
Jonge, 276
vaccin, 275
Duitsland, 273
financiële, 273
vinden, 272
zeggen, 272
weekend, 271
Mijn, 301
Harry, 270
Utrecht, 270
cel, 269
gemaakt, 269
zes, 267
moord, 267
gemeente, 267
beleggers, 267
Instagram, 267
vorige, 266
langer, 265
online, 265
prijzen, 329
juli, 326
Tesla, 259
begin, 259
Groningen, 259
Beursblog, 439
Amsterdamse, 258
meisje, 257
verdachte, 286
Eredivisie, 256
kind, 254
nacht, 254
terwijl, 254
Amro, 252
actie, 252
België, 252
Meghan, 252
geweest, 252
iedereen, 252
stelt, 251
slachtoffer, 251
Mark, 250
Veel, 250
meerdere, 250
waarin, 249
dreigt, 249
Toch, 248
zwaar, 248
Koeman, 248
stad, 247
paar, 247
ouders, 247
Nederlander, 247
eind, 246
groep, 246
verdacht, 246
inmiddels, 246
maart, 274
omhoog, 272
directeur, 244
haalt, 243
economie, 243
Poetin, 338
ondernemers, 242
handen, 241
Chinese, 241
fors, 239
water, 267
kleine, 239
bitcoin, 239
zat, 238
New, 238
Wall, 265
plan, 238
grens, 238
oorlog, 344
duurder, 295
mij, 237
Zij, 236
meeste, 236
rekening, 236
hoog, 234
zege, 234
zullen, 234
weet, 233
deed, 233
verwacht, 259
beste, 232
Willem, 232
gewoon, 257
vakantie, 361
interview, 231
jonge, 230
meest, 229
Waarom, 255
inflatie, 398
rente, 354
beelden, 228
Zijn, 227
prijs, 227
lange, 227
anders, 227
auto’s, 227
relatie, 227
liggen, 225
club, 224
steun, 224
Vrouw, 249
geraakt, 224
hand, 223
record, 223
wegens, 223
vertelt, 223
eigenlijk, 223
VVD, 222
baan, 222
enkele, 222
wachten, 247
vriendin, 222
lopen, 221
klaar, 221
gekregen, 221
voorzitter, 221
Hamilton, 220
Is, 219
zeer, 219
York, 219
gezet, 219
punten, 219
later, 218
liefst, 218
waarom, 218
richting, 243
én, 217
Kaag, 217
werkt, 217
vriend, 217
hadden, 217
liefde, 243
leeftijd, 217
halen, 216
stond, 216
gewond, 241
overheid, 216
jongeren, 216
kwijt, 215
februari, 215
voormalig, 215
Meer, 214
schade, 214
straat, 214
enorme, 214
pas, 213
ver, 213
partij, 213
gedaan, 213
miljoenen, 213
Nog, 212
direct, 212
voorbij, 212
eindelijk, 212
zouden, 211
begint, 211
premier, 211
avondklok, 211
procent, 262
kopen, 209
zware, 209
dicht, 209
hoofd, 209
zichzelf, 209
programma, 209
voorlopig, 209
fans, 232
Stelling, 232
maatregelen, 208
Al, 207
liet, 207
naam, 206
winkels, 206
volgende, 206
elektrische, 206
cijfers, 205
rij, 204
vanuit, 227
Frankrijk, 228
tv, 203
oude, 203
Hazes, 203
zei, 202
horeca, 202
kwartaal, 202
stopt, 201
AZ, 200
Musk, 256
volledig, 200
Verenigde, 200
Ministerie, 200
jij, 222
CDA, 199
kosten, 224
D66, 198
acht, 198
Vijf, 221
helft, 198
rol, 197
zag, 197
half, 197
Ronald, 197
leider, 197
straks, 197
Brussel, 197
wint, 196
politiek, 196
schrijft, 196
dus, 195
Italië, 195
september, 195
totaal, 194
massaal, 194
verhaal, 194
verdient, 194
december, 194
waarschuwt, 216
kun, 239
gas, 337
kort, 193
zorg, 192
werknemers, 192
vaker, 191
melden, 191
genoeg, 214
waarbij, 191
ING, 213
Frank, 190
hogere, 236
voetbal, 190
aangetroffen, 190
vertrek, 188
medewerkers, 188
Facebook, 186
ziekenhuizen, 186
hen, 185
reden, 185
trekt, 185
Mercedes, 185
Openbaar, 185
veroordeeld, 185
baby, 184
Grote, 204
mei, 256
soms, 182
zeven, 182
juist, 182
jongen, 182
aandelen, 182
afscheid, 182
Sport, 181
dankzij, 181
doden, 249
zorgt, 180
Holland, 180
Italiaanse, 180
Bijna, 179
groei, 179
volgend, 179
terecht, 179
november, 179
gevolgen, 179
hoop, 178
Johan, 199
Hoewel, 178
kritiek, 178
verschillende, 178
april, 245
verdachten, 177
coronamaatregelen, 177
oktober, 176
ogen, 175
regels, 175
Terwijl, 175
stijgen, 175
Red, 196
sudoku, 268
Olympische, 174
elke, 243
RIVM, 173
OM, 172
Drie, 172
langs, 172
lichaam, 192
Champions, 172
voormalige, 172
Waar, 171
bleek, 171
zaterdagavond, 171
top, 190
plek, 170
foto, 170
kost, 170
Lewis, 170
banken, 170
voorkomen, 170
coronapatiënten, 170
Open, 169
basis, 169
positief, 169
begonnen, 169
blij, 168
ander, 168
Staten, 168
beroep, 187
crisis, 168
Michael, 168
huizen, 167
reizen, 167
zoveel, 167
helpen, 167
advocaat, 167
allemaal, 167
partijen, 167
toekomst, 167
duidelijk, 167
zoek, 166
gehad, 166
kilometer, 166
Kim, 165
kijken, 165
dollar, 165
stijging, 184
contract, 165
los, 164
deur, 164
legt, 164
Vries, 164
vaccins, 164
enige, 163
flinke, 163
vallen, 163
stoppen, 182
digitale, 163
denkt, 162
Spanje, 162
reageert, 162
bevestigt, 162
huidige, 161
herstel, 161
gevallen, 161
duizenden, 161
Bank, 178
Daar, 160
agent, 160
genomen, 160
eten, 159
Apple, 177
erg, 158
Erik, 178
Elon, 201
raakt, 158
France, 222
verkoop, 158
betekent, 177
vuur, 176
Bull, 175
KNVB, 175
Prins, 157
delen, 196
Nieuw, 157
trekken, 157
hoogste, 157
den, 156
goud, 156
prik, 156
wist, 156
Andrew, 156
denken, 156
slecht, 156
stellen, 156
hypotheek, 156
Eerste, 155
acteur, 155
Martin, 155
gesprek, 173
woningen, 173
slachtoffers, 155
Mol, 154
mis, 154
hoopt, 154
ervan, 154
stijgt, 172
vlucht, 172
Kabinet, 215
consumenten, 154
Ben, 153
Poel, 153
licht, 153
vraagt, 153
waarde, 153
aanval, 153
waarschijnlijk, 153
Hag, 238
Israël, 152
eist, 151
zoekt, 151
markt, 151
situatie, 151
wedstrijd, 151
besmettingen, 151
John, 150
boete, 150
slaat, 150
voelt, 150
bezoek, 167
plannen, 150
persoon, 150
verliest, 150
zangeres, 150
momenteel, 150
ton, 149
ECB, 209
Afrika, 149
nummer, 149
prinses, 149
positieve, 149
Oud, 148
hond, 148
code, 137
sluit, 148
korte, 165
tekort, 148
daarmee, 148
ongeval, 166
Ruim, 147
geweld, 147
zanger, 147
beetje, 147
spelers, 147
besloten, 147
getroffen, 147
Kort, 163
beeld, 146
deelt, 146
alsnog, 146
gebruik, 146
gezicht, 146
gestegen, 182
Elizabeth, 165
stap, 164
stel, 145
Alle, 145
hulp, 163
gezin, 163
naast, 145
koningin, 145
bestuurder, 145
Rotterdamse, 145
Om, 144
olie, 144
hart, 144
lucht, 144
ernstig, 144
periode, 144
eigenaar, 144
