20300,137005,8.122
20403,138001,8.1247
20520,139016,8.127
20627,140007,8.1275
20735,141021,8.1354
20807,142019,8.1386
20894,143003,8.1418
20971,144001,8.1436
21075,145005,8.1465
21165,146005,8.1493
21241,147019,8.1517
21316,148002,8.1555
21395,149003,8.1591
21501,150017,8.1613
21600,151002,8.1652
21711,152023,8.1696
21807,153001,8.1708
21897,154010,8.1754
22007,155011,8.1811
22108,156006,8.1807
22214,157025,8.1848
22305,158022,8.1876
22394,159003,8.1901
22505,160015,8.1957
22589,161031,8.1981
22686,162016,8.2044
22780,163012,8.209
22868,164009,8.211
22926,165000,8.2126
22990,166020,8.213
23074,167002,8.2134
23157,168011,8.2148
23247,169000,8.2191
23351,170015,8.2194
23431,171033,8.2247
23513,172026,8.2252
23593,173013,8.2289
23685,174014,8.2335
23777,175012,8.2387
23860,176023,8.2433
23937,177002,8.2485
24027,178034,8.2503
24117,179007,8.257
24197,180001,8.2599
24292,181021,8.2628
24376,182030,8.2646
24481,183006,8.2696
24579,184006,8.2723
24684,185000,8.2773
24757,186004,8.2794
24849,187006,8.2868
24927,188032,8.2906
25029,189035,8.2931
25118,190007,8.2964
25188,191011,8.2954
25273,192005,8.2981
25368,193006,8.3003
25454,194010,8.3029
25544,195009,8.3049
25648,196004,8.3061
25717,197008,8.3066
25802,198002,8.3084
25870,199001,8.3112
25925,200027,8.3119
25986,201000,8.314
26046,202006,8.3169
26118,203048,8.3187
26180,204000,8.3204
26276,205003,8.3223
26366,206008,8.3245
26438,207007,8.3257
26513,208003,8.3292
26617,209008,8.3339
26689,210003,8.3356
26772,211028,8.3394
26848,212013,8.3403
26939,213010,8.3431
26990,214004,8.3436
27062,215008,8.347
27155,216024,8.3488
27238,217024,8.3495
27331,218007,8.3532
27388,219006,8.3537
27460,220010,8.354
27543,221016,8.3551
27638,222024,8.3528
27725,223006,8.3561
27795,224014,8.357
27852,225027,8.3598
27899,226004,8.3605
27982,227028,8.3629
28062,228004,8.3663
28138,229034,8.3652
28213,230004,8.3663
28279,231006,8.3677
28357,232021,8.3715
28418,233031,8.3724
28479,234002,8.3752
28546,235035,8.3775
28607,236011,8.3802
28667,237040,8.3822
28754,238009,8.3838
28851,239022,8.3872
28907,240031,8.3884
28979,241016,8.3884
29059,242001,8.3908
29146,243006,8.3915
29224,244001,8.3941
29296,245014,8.3967
29385,246032,8.3981
29460,247009,8.4006
29532,248007,8.4024
29607,249001,8.4048
29661,250018,8.4062
29728,251016,8.4081
29798,252000,8.411
29862,253006,8.4137
29940,254029,8.4162
29998,255015,8.4167
30087,256022,8.4181
30167,257008,8.4184
30241,258004,8.4204
30320,259000,8.4207
30386,260006,8.4197
30470,261001,8.4204
30547,262023,8.4213
30622,263025,8.422
30700,264024,8.4238
30775,265005,8.425
30880,266033,8.4274
30962,267003,8.4296
31010,268000,8.4313
31074,269008,8.4335
31164,270001,8.4338
31246,271023,8.4325
31321,272006,8.435
31391,273029,8.4364
31459,274009,8.4403
31524,275018,8.4415
31603,276006,8.4431
31687,277022,8.4447
31761,278026,8.4454
31847,279010,8.4469
31922,280004,8.4482
31997,281018,8.45
32075,282006,8.4523
32130,283030,8.4555
32214,284022,8.4552
32284,285000,8.4574
32375,286024,8.4583
32448,287000,8.4606
32524,288023,8.4614
32600,289027,8.4633
32686,290020,8.4677
32749,291007,8.4691
32838,292020,8.4721
32904,293001,8.4719
32969,294027,8.4713
33031,295007,8.4722
33105,296005,8.4737
33186,297027,8.4776
33265,298028,8.4798
33336,299003,8.4843
33416,300023,8.4854
33503,301031,8.4869
33563,302031,8.4891
33622,303006,8.4892
33679,304010,8.4904
33733,305011,8.4902
33805,306002,8.4935
33882,307018,8.4963
33939,308036,8.4979
34009,309029,8.4986
34072,310041,8.498
34149,311002,8.497
34221,312005,8.4973
34275,313009,8.497
34348,314024,8.4985
34425,315001,8.4987
34485,316027,8.5
34551,317007,8.5006
34619,318012,8.5007
34673,319023,8.5024
34759,320006,8.5049
34810,321005,8.5061
34892,322012,8.5062
34962,323003,8.509
35025,324017,8.5117
35097,325032,8.5137
35172,326002,8.5146
35252,327018,8.5175
35324,328004,8.5181
35391,329004,8.5199
35473,330012,8.5209
35533,331006,8.521
35588,332026,8.5225
35631,333007,8.5227
35716,334005,8.5244
35798,335014,8.5255
35853,336002,8.5271
35916,337002,8.53
35965,338027,8.5301
36010,339031,8.5316
36059,340001,8.532
36111,341035,8.5332
36180,342016,8.5366
36256,343003,8.5383
36315,344003,8.5388
36380,345018,8.5413
36452,346028,8.5435
36534,347003,8.5427
36590,348014,8.5447
36658,349022,8.5471
36710,350002,8.5479
36770,351001,8.5487
36813,352001,8.5497
36885,353032,8.5511
36947,354006,8.5534
37020,355008,8.5536
37074,356032,8.5546
37132,357017,8.5567
37194,358040,8.5566
37269,359003,8.5591
37317,360005,8.5584
37377,361005,8.5595
37432,362008,8.5618
37499,363010,8.5629
37555,364014,8.5645
37619,365008,8.5658
37672,366002,8.5669
37743,367030,8.5693
37811,368018,8.5721
37853,369007,8.5731
37904,370012,8.5748
37967,371003,8.5773
38023,372029,8.5763
38084,373004,8.5771
38139,374010,8.5773
38202,375031,8.5786
38266,376013,8.5802
38325,377007,8.581
38376,378014,8.583
38438,379004,8.5838
38502,380000,8.5846
38573,381004,8.5873
38631,382008,8.5872
38697,383029,8.5892
38735,384010,8.5894
38788,385005,8.5913
38843,386015,8.5927
38903,387047,8.5934
38959,388010,8.5958
39015,389040,8.5982
39074,390001,8.6003
39151,391005,8.6022
39213,392025,8.6037
39281,393024,8.6046
39342,394005,8.6064
39390,395020,8.6075
39458,396021,8.6086
39514,397018,8.6086
39578,398013,8.6092
39640,399001,8.6099
39693,400007,8.6111
39750,401016,8.612
39809,402005,8.614
39871,403001,8.6159
39946,404007,8.6174
40009,405001,8.6191
40061,406003,8.6209
40137,407001,8.6221
40197,408012,8.624
40262,409001,8.6242
40324,410027,8.6258
40386,411008,8.626
40434,412029,8.6268
40508,413030,8.6291
40563,414030,8.6305
40631,415027,8.6319
40703,416008,8.6329
40758,417024,8.6341
40816,418024,8.6359
40891,419010,8.637
40956,420003,8.6388
41009,421022,8.6405
41056,422006,8.641
41121,423021,8.642
41189,424013,8.6429
41232,425000,8.643
41302,426006,8.6453
41371,427021,8.645
41438,428030,8.6455
41511,429003,8.645
41562,430000,8.6464
41623,431002,8.6486
41669,432018,8.6506
41730,433028,8.6527
41788,434016,8.6524
41850,435026,8.6532
41906,436001,8.6528
41974,437025,8.6544
42027,438007,8.6532
42080,439001,8.654
42148,440042,8.6555
42218,441004,8.656
42278,442010,8.6574
42354,443026,8.6587
42390,444009,8.6584
42464,445001,8.66
42536,446003,8.6601
42592,447004,8.6606
42649,448000,8.6618
42709,449027,8.6622
42770,450004,8.6628
42814,451004,8.6647
42889,452026,8.6654
42939,453009,8.6661
43020,454020,8.6673
43075,455009,8.6705
43135,456020,8.6707
43169,457042,8.6722
43218,458000,8.6728
43263,459028,8.6741
43318,460015,8.6765
43374,461011,8.676
43427,462003,8.6771
43473,463021,8.6769
43512,464000,8.6774
43569,465022,8.6766
43631,466004,8.6748
43673,467011,8.6745
43725,468007,8.6751
43780,469011,8.6757
43821,470002,8.6757
43881,471002,8.6762
43944,472005,8.6771
43990,473037,8.6788
44042,474009,8.6795
44084,475003,8.6797
44142,476012,8.6805
44212,477002,8.6818
44272,478007,8.6818
44325,479013,8.6828
44376,480006,8.6836
44411,481001,8.6841
44453,482004,8.6842
44513,483028,8.686
44558,484006,8.6867
44608,485000,8.6884
44670,486036,8.6878
44733,487003,8.6889
44798,488018,8.6903
44839,489027,8.6908
44894,490009,8.692
44939,491005,8.6932
44981,492045,8.6937
45042,493009,8.6939
