44163,486001,7.7722
44214,487000,7.7722
44262,488006,7.7723
44314,489001,7.7724
44359,490007,7.7733
44411,491013,7.7722
44451,492004,7.7724
44487,493003,7.7723
44549,494002,7.7731
44592,495004,7.7735
44654,496007,7.7738
44699,497007,7.7736
44754,498014,7.7743
44808,499000,7.7739
44851,500002,7.7745
44891,501012,7.7745
44923,502001,7.7751
44955,503000,7.7764
45005,504016,7.7772
45058,505011,7.7777
45105,506002,7.7785
45150,507012,7.7788
45214,508003,7.778
45275,509011,7.779
45320,510005,7.7801
45369,511007,7.7797
45425,512013,7.7805
45485,513004,7.7799
45546,514002,7.7805
45596,515000,7.7804
45654,516012,7.7803
45696,517001,7.7808
